file_id,section,sentence,predicted_labels
10211015,tonometry,"Systemic haemodynamic variables, arterial and mixed venous blood-gas tensions and oxygen saturation, and haemoglobin and plasma lactate concentrations were measured before induction of anaesthesia, before aortic occlusion, during aortic occlusion and at the end of surgery.",['6a']
10211015,tonometry,"Plasma lactate concentrations were measured enzymatically (Stat Plus 2300, Yellow Springs Instrument Co., OH, USA).",['0']
10211015,tonometry,"Blood-gas tensions and PCO 2 from the tonometers were measured with the same blood-gas analyser (ABL 500 Blood Gas System, Radiometer A/S, Copenhagen, Denmark) and corrected for actual body temperature.",['0']
10211015,tonometry,Cardiac output was measured by thermodilution in triplicate using saline 10 ml at room temperature.,['0']
10211015,tonometry,"During operation, systemic oxygen consumption (VO 2 ) was calculated according to Fick's principle.",['0']
10211015,tonometry,"Gastric and sigmoid mucosal PCO 2 and pH were measured before aortic occlusion, during occlusion (30 min after clamping the aorta) and at the end of operation.",['0']
10211015,tonometry,"The study was performed in the intensive care unit where the patient's lungs were ventilated using controlled mechanical ventilation (Servo 900C, Siemens AB, Solna, Sweden) with an 2 O I F of 0.4-0.5 and a PEEP of 5 cm H 2 O.",['0']
10211015,tonometry,"Adequacy of sedation was confirmed by careful bedside monitoring and, if necessary, bolus doses of thiopental or oxycodone chloride were given.",['5']
10211015,tonometry,"The hepatic vein was cannulated via the right internal jugular vein, and the correct position verified with fluoroscopy using a small amount of contrast dye.",['0']
10211015,tonometry,"After baseline measurement of splanchnic blood flow, 10 patients in the epidural group received an epidural 40-mg bolus of 0.5% bupivacaine followed by an infusion of 15 mg h 91 .",['5']
10211015,tonometry,"In the control patients, no epidural injection or infusion was given.",['5']
10211015,tonometry,"In order to detect successful sympathetic block, mean arterial pressure was evaluated 50 min after the start of epidural analgesia (epidural: mean 90 (SD 12) vs 71 (9) mm Hg; control: 94 (15) vs 89 (12) mm Hg; P:0.05 between groups, two way analysis of variance for repeated measurements).",['6a']
10211015,tonometry,Measurement of splanchnic blood flow was repeated 2 h after baseline measurements.,['6a']
10211015,tonometry,"During splanchnic blood flow measurement, systemic VO 2 was measured continuously from the inspired and expired gases by open circuit indirect calorimetry (Deltatrac, Datex-Engström Corp., Helsinki, Finland).",['6a']
10211015,tonometry,The device has been validated in this laboratory and it has a relative error of less than 5% under the study conditions.,['0']
10211015,tonometry,"19 Splanchnic blood flow was measured using the dye dilution method, described previously.",['0']
10211015,tonometry,"20 In brief, after a priming dose of 12 mg of indocyanine green injected into a peripheral vein, a constant infusion of 1.1 mg min 91 was continued for 30 min.",['5']
10211015,tonometry,"Blood was sampled for measurement of indocyanine green concentrations in arterial and hepatic venous blood after 20, 25 and 30 min of infusion.",['6a']
10211015,tonometry,"In order to evaluate if steady state dye concentrations were achieved, the coefficient of variation was calculated for each individual during each blood flow measurement.",['6a']
10211015,tonometry,"Indocyanine green concentrations were in steadystate plateau, as indicated by a coefficient of variation of 2.8<2.1% in radial arterial blood and 4.0<3.0% in hepatic venous blood.",['0']
10211015,tonometry,Indocyanine green extraction was 71.0<10.9% (range 41-89%).,['0']
10211015,tonometry,"Within-subject coefficient of variation for splanchnic blood flow, based on three consecutive blood samples of each measurement period, was 4.6<3.6%.",['0']
10211015,statistical analysis,"For sample size calculations, we assumed an SD of 0.2 litre min 91 m 92 for splanchnic blood flow and 0.068 for mucosal pH, and a within-subject coefficient of variation of 4% for splanchnic blood flow measurements based on our previous studies.",['7a']
10211015,statistical analysis,"20 21 Using a twosided of 0.05, this would allow us to detect a change of 0.18 litre min 91 m 92 in splanchnic blood flow and 0.06 pH units in mucosal pH with 80% power with 10 evaluable patients per group.",['7a']
10211015,statistical analysis,Friedman one-way analysis of variance was used to detect changes during surgery.,['12a']
10211015,statistical analysis,"If statistically significant changes were found, the Wilcoxon signed ranks test was used post hoc to locate the changes.",['12a']
10211015,statistical analysis,The tonometry data were compared with preclamping values and haemodynamic data with preoperative values.,['6a']
10211015,statistical analysis,The Bonferroni correction was used for multiple comparisons.,['12a']
10211015,statistical analysis,Postoperative data were tested using two-way analysis of variance for repeated measurements.,['12a']
10211015,statistical analysis,The values that failed the normality test were tested using the Kruskal-Wallis non-parametric test (sigmoid-arterial PCO 2 difference in the second blood flow measurement).,['12a']
10211015,statistical analysis,Findings were considered significant if P:0.05.,['0']
10211015,statistical analysis,"All results are presented as mean (SD), unless otherwise stated.",['0']
10221740, conventional method,The _rst conventional method for our sensitivity analy!,['0']
10221740, conventional method,"sis consists of endpoint analysis\ where mean responses for the two groups at the end of the study are compared using the analysis of variance ""AOV# method[ The AOV method can be parametric or nonparametric and can adjust for covariate e}ects[ By using only the endpoint data\ this method ignores all the information contained in the rest of the sample[ A common practice of using change scores ""which by de_nition use both baseline and endpoint data# falls short of using the totality of all the information if data are collected in a longitudinal way over a period of time[ A longitudinal data set can model time trends better\ especially if the time trend is not linear\ and increases the e.ciency of the estimated endpoint values by utilizing correlations between the observations[ This aspect cannot be achieved with simple change scores [ The second conventional method for our sensitivity analysis is the last observation carried forward ""LOCF# method[ In this method\ a missing value of a subject at time t is imputed by the most recent observation of the subject at time t?³t[ The LOCF method utilizes the total  ""0# If the treatment has a carry!over e}ect after drop!",['12a']
